SLOT_ID,DEPARTMENT,PROGRAM,SEMESTER,CLASS,DAY,START_TIME,END_TIME,DURATION_HOURS,SLOT_TYPE,COURSE,FACULTY_ID,FACULTY_NAME,ROOM
0441,ECE,ECE,2,B,Tuesday,08:00,09:00,1,THEORY,Marketing,PUC26ME004,DINESH PATEL,T441
0442,ECE,ECE,2,B,Tuesday,09:00,10:00,1,THEORY,Economics,PUC26ME005,EAKSHYA RAO,T442
0443,ECE,ECE,2,B,Tuesday,10:00,11:00,1,THEORY,Data Structures,PUC26ME006,FARHAN ALI,T443
0444,ECE,ECE,2,B,Tuesday,08:00,10:00,2,LAB,Algorithms,PUC26ME007,GAJENDRA SINGH,L444
0445,ECE,ECE,2,B,Tuesday,09:00,11:00,2,LAB,Web Development,PUC26ME008,HARSHIT SHARMA,L445
0446,ECE,ECE,2,C,Tuesday,08:00,09:00,1,THEORY,Cloud Computing,PUC26CE001,ABHISHEK GUPTA,T446
0447,ECE,ECE,2,C,Tuesday,09:00,10:00,1,THEORY,AI & ML,PUC26CE002,BHAVNA SHARMA,T447
0448,ECE,ECE,2,C,Tuesday,10:00,11:00,1,THEORY,Cybersecurity,PUC26CE003,CHIRAG JOSHI,T448
0449,ECE,ECE,2,C,Tuesday,08:00,10:00,2,LAB,IoT,PUC26CE004,DHRUVENDRA SINGH,L449
0450,ECE,ECE,2,C,Tuesday,09:00,11:00,2,LAB,Databases,PUC26CE005,EKTA VERMA,L450
0451,ECE,ECE,3,A,Tuesday,08:00,09:00,1,THEORY,OS,PUC26CE006,FIONA PATEL,T451
0452,ECE,ECE,3,A,Tuesday,09:00,10:00,1,THEORY,Networking,PUC26CE007,GAURAV NEGI,T452
0453,ECE,ECE,3,A,Tuesday,10:00,11:00,1,THEORY,Statistics,PUC26CE008,HARSH BHATNAGAR,T453
0454,ECE,ECE,3,A,Tuesday,08:00,10:00,2,LAB,Machine Learning,PUC26IOT001,ARUN KUMAR,L454
0455,ECE,ECE,3,A,Tuesday,09:00,11:00,2,LAB,Deep Learning,PUC26IOT002,BHAVESH VERMA,L455
0456,ECE,ECE,3,B,Tuesday,08:00,09:00,1,THEORY,Circuit Analysis,PUC26IOT003,CHIRANJEEV RAJ,T456
0457,ECE,ECE,3,B,Tuesday,09:00,10:00,1,THEORY,Power Systems,PUC26IOT004,DARSHAN PATEL,T457
0458,ECE,ECE,3,B,Tuesday,10:00,11:00,1,THEORY,Digital Design,PUC26IOT005,ESHAAN KRISHNAN,T458
0459,ECE,ECE,3,B,Tuesday,08:00,10:00,2,LAB,Thermodynamics,PUC26IOT006,FARHAN MALIK,L459
0460,ECE,ECE,3,B,Tuesday,09:00,11:00,2,LAB,Mechanics,PUC26AI001,ABHIJIT NAIR,L460
0461,ECE,ECE,3,C,Tuesday,08:00,09:00,1,THEORY,Structural Analysis,PUC26AI002,BHAVNA DESAI,T461
0462,ECE,ECE,3,C,Tuesday,09:00,10:00,1,THEORY,Concrete Technology,PUC26AI003,CHIRAG MALHOTRA,T462
0463,ECE,ECE,3,C,Tuesday,10:00,11:00,1,THEORY,VLSI Design,PUC26AI004,DIVYAM SINGH,T463
0464,ECE,ECE,3,C,Tuesday,08:00,10:00,2,LAB,Embedded Systems,PUC26AI005,ESHA SHARMA,L464
0465,ECE,ECE,3,C,Tuesday,09:00,11:00,2,LAB,Business Management,PUC26AI006,FARHAN HASSAN,L465
0466,ME,ME,1,A,Tuesday,08:00,09:00,1,THEORY,Finance,PUC26AI007,GAJENDRA KUMAR,T466
0467,ME,ME,1,A,Tuesday,09:00,10:00,1,THEORY,Marketing,PUC26MBA001,ADITYA SAXENA,T467
0468,ME,ME,1,A,Tuesday,10:00,11:00,1,THEORY,Economics,PUC26MBA002,BHAVNA KAPOOR,T468
0469,ME,ME,1,A,Tuesday,08:00,10:00,2,LAB,Data Structures,PUC26MBA003,CHIRAG VERMA,L469
0470,ME,ME,1,A,Tuesday,09:00,11:00,2,LAB,Algorithms,PUC26MBA004,DEEPIKA SHARMA,L470
0471,ME,ME,1,B,Tuesday,08:00,09:00,1,THEORY,Web Development,PUC26MBA005,ESHWARI REDDY,T471
0472,ME,ME,1,B,Tuesday,09:00,10:00,1,THEORY,Cloud Computing,PUC26MBA006,FARIDA KHAN,T472
0473,ME,ME,1,B,Tuesday,10:00,11:00,1,THEORY,AI & ML,PUC26BBA001,ABHIJEET SINGH,T473
0474,ME,ME,1,B,Tuesday,08:00,10:00,2,LAB,Cybersecurity,PUC26BBA002,BHAGVAN RAGHAV,L474
0475,ME,ME,1,B,Tuesday,09:00,11:00,2,LAB,IoT,PUC26BBA003,CHIRAG DESAI,L475
0476,ME,ME,1,C,Tuesday,08:00,09:00,1,THEORY,Databases,PUC26BBA004,DIVYA SHARMA,T476
0477,ME,ME,1,C,Tuesday,09:00,10:00,1,THEORY,OS,PUC26BBA005,ESHITA PRABHU,T477
0478,ME,ME,1,C,Tuesday,10:00,11:00,1,THEORY,Networking,PUC26BBA006,FARISH KHAN,T478
0479,ME,ME,1,C,Tuesday,08:00,10:00,2,LAB,Statistics,PUC26FSD001,AJAYVEER SINGH,L479
0480,ME,ME,1,C,Tuesday,09:00,11:00,2,LAB,Machine Learning,PUC26FSD002,BHASHKAR REDDY,L480
0481,ME,ME,2,A,Tuesday,08:00,09:00,1,THEORY,Deep Learning,PUC26FSD003,CHIRANJEEVI PAL,T481
0482,ME,ME,2,A,Tuesday,09:00,10:00,1,THEORY,Circuit Analysis,PUC26FSD004,DARSHANA NAIR,T482
0483,ME,ME,2,A,Tuesday,10:00,11:00,1,THEORY,Power Systems,PUC26FSD005,ESHA MAHAJAN,T483
0484,ME,ME,2,A,Tuesday,08:00,10:00,2,LAB,Digital Design,PUC26FSD006,FARISHA KHAN,L484
0485,ME,ME,2,A,Tuesday,09:00,11:00,2,LAB,Thermodynamics,PUC26EEE001,ASHOK KUMAR,L485
0486,ME,ME,2,B,Tuesday,08:00,09:00,1,THEORY,Mechanics,PUC26EEE002,BHARGAV DESAI,T486
0487,ME,ME,2,B,Tuesday,09:00,10:00,1,THEORY,Structural Analysis,PUC26EEE003,CHIRAG KUMAR,T487
0488,ME,ME,2,B,Tuesday,10:00,11:00,1,THEORY,Concrete Technology,PUC26EEE004,DEEPENDRA SINGH,T488
0489,ME,ME,2,B,Tuesday,08:00,10:00,2,LAB,VLSI Design,PUC26EEE005,EKALAVYA RAO,L489
0490,ME,ME,2,B,Tuesday,09:00,11:00,2,LAB,Embedded Systems,PUC26EEE006,FAROOQ MALIK,L490
0491,ME,ME,2,C,Tuesday,08:00,09:00,1,THEORY,Business Management,PUC26EEE007,GAURAV MEHRA,T491
0492,ME,ME,2,C,Tuesday,09:00,10:00,1,THEORY,Finance,PUC26EEE008,HARSHVARDHAN DESAI,T492
0493,ME,ME,2,C,Tuesday,10:00,11:00,1,THEORY,Marketing,PUC26CSE001,ARJUN KUMAR,T493
0494,ME,ME,2,C,Tuesday,08:00,10:00,2,LAB,Economics,PUC26CSE002,DARSHAN REDDY,L494
0495,ME,ME,2,C,Tuesday,09:00,11:00,2,LAB,Data Structures,PUC26CSE003,CHARVI PATEL,L495
0496,ME,ME,3,A,Tuesday,08:00,09:00,1,THEORY,Algorithms,PUC26CSE004,DALIT KUMAR,T496
0497,ME,ME,3,A,Tuesday,09:00,10:00,1,THEORY,Web Development,PUC26CSE005,AKSHAY SINGH,T497
0498,ME,ME,3,A,Tuesday,10:00,11:00,1,THEORY,Cloud Computing,PUC26CSE006,ANANYA GUPTA,T498
0499,ME,ME,3,A,Tuesday,08:00,10:00,2,LAB,AI & ML,PUC26CSE007,DARSHAN REDDY,L499
0500,ME,ME,3,A,Tuesday,09:00,11:00,2,LAB,Cybersecurity,PUC26CSE008,CHANDNI SHARMA,L500
0501,ME,ME,3,B,Tuesday,08:00,09:00,1,THEORY,IoT,PUC26CSE009,DEEP SHARMA,T501
0502,ME,ME,3,B,Tuesday,09:00,10:00,1,THEORY,Databases,PUC26CSE010,CHETAN MAHESHWARI,T502
0503,ME,ME,3,B,Tuesday,10:00,11:00,1,THEORY,OS,PUC26CSE011,EDEN PATEL,T503
0504,ME,ME,3,B,Tuesday,08:00,10:00,2,LAB,Networking,PUC26CSE012,CHETAN MAHESHWARI,L504
0505,ME,ME,3,B,Tuesday,09:00,11:00,2,LAB,Statistics,PUC26ADS001,BALAJI NAIR,L505
0506,ME,ME,3,C,Tuesday,08:00,09:00,1,THEORY,Machine Learning,PUC26ADS002,ESWAR NAIR,T506
0507,ME,ME,3,C,Tuesday,09:00,10:00,1,THEORY,Deep Learning,PUC26ADS003,ARJUN KUMAR,T507
0508,ME,ME,3,C,Tuesday,10:00,11:00,1,THEORY,Circuit Analysis,PUC26ADS004,CHIRAG MALHOTRA,T508
0509,ME,ME,3,C,Tuesday,08:00,10:00,2,LAB,Power Systems,PUC26ADS005,DEVANSH TIWARI,L509
0510,ME,ME,3,C,Tuesday,09:00,11:00,2,LAB,Digital Design,PUC26ADS006,BOOM BABU,L510
0511,CE,CE,1,A,Tuesday,08:00,09:00,1,THEORY,Thermodynamics,PUC26ADS007,CHHAYA BANERJEE,T511
0512,CE,CE,1,A,Tuesday,09:00,10:00,1,THEORY,Mechanics,PUC26ECE001,ARYAN DESAI,T512
0513,CE,CE,1,A,Tuesday,10:00,11:00,1,THEORY,Structural Analysis,PUC26ECE002,BHANU PRAKASH,T513
0514,CE,CE,1,A,Tuesday,08:00,10:00,2,LAB,Concrete Technology,PUC26ECE003,CHIRAG Singh,L514
0515,CE,CE,1,A,Tuesday,09:00,11:00,2,LAB,VLSI Design,PUC26ECE004,DEEPAK VERMA,L515
0516,CE,CE,1,B,Tuesday,08:00,09:00,1,THEORY,Embedded Systems,PUC26ECE005,ESHA KAPOOR,T516
0517,CE,CE,1,B,Tuesday,09:00,10:00,1,THEORY,Business Management,PUC26ECE006,FAISAL KHAN,T517
0518,CE,CE,1,B,Tuesday,10:00,11:00,1,THEORY,Finance,PUC26ECE007,GAURAV MAHAJAN,T518
0519,CE,CE,1,B,Tuesday,08:00,10:00,2,LAB,Marketing,PUC26ECE008,HARSH MITTAL,L519
0520,CE,CE,1,B,Tuesday,09:00,11:00,2,LAB,Economics,PUC26ME001,ADITYA KUMAR,L520
0521,CE,CE,1,C,Tuesday,08:00,09:00,1,THEORY,Data Structures,PUC26ME002,BRIJESH SINGH,T521
0522,CE,CE,1,C,Tuesday,09:00,10:00,1,THEORY,Algorithms,PUC26ME003,CHANDRA SHEKHAR,T522
0523,CE,CE,1,C,Tuesday,10:00,11:00,1,THEORY,Web Development,PUC26ME004,DINESH PATEL,T523
0524,CE,CE,1,C,Tuesday,08:00,10:00,2,LAB,Cloud Computing,PUC26ME005,EAKSHYA RAO,L524
0525,CE,CE,1,C,Tuesday,09:00,11:00,2,LAB,AI & ML,PUC26ME006,FARHAN ALI,L525
0526,CE,CE,2,A,Tuesday,08:00,09:00,1,THEORY,Cybersecurity,PUC26ME007,GAJENDRA SINGH,T526
0527,CE,CE,2,A,Tuesday,09:00,10:00,1,THEORY,IoT,PUC26ME008,HARSHIT SHARMA,T527
0528,CE,CE,2,A,Tuesday,10:00,11:00,1,THEORY,Databases,PUC26CE001,ABHISHEK GUPTA,T528
0529,CE,CE,2,A,Tuesday,08:00,10:00,2,LAB,OS,PUC26CE002,BHAVNA SHARMA,L529
0530,CE,CE,2,A,Tuesday,09:00,11:00,2,LAB,Networking,PUC26CE003,CHIRAG JOSHI,L530
0531,CE,CE,2,B,Tuesday,08:00,09:00,1,THEORY,Statistics,PUC26CE004,DHRUVENDRA SINGH,T531
0532,CE,CE,2,B,Tuesday,09:00,10:00,1,THEORY,Machine Learning,PUC26CE005,EKTA VERMA,T532
0533,CE,CE,2,B,Tuesday,10:00,11:00,1,THEORY,Deep Learning,PUC26CE006,FIONA PATEL,T533
0534,CE,CE,2,B,Tuesday,08:00,10:00,2,LAB,Circuit Analysis,PUC26CE007,GAURAV NEGI,L534
0535,CE,CE,2,B,Tuesday,09:00,11:00,2,LAB,Power Systems,PUC26CE008,HARSH BHATNAGAR,L535
0536,CE,CE,2,C,Tuesday,08:00,09:00,1,THEORY,Digital Design,PUC26IOT001,ARUN KUMAR,T536
0537,CE,CE,2,C,Tuesday,09:00,10:00,1,THEORY,Thermodynamics,PUC26IOT002,BHAVESH VERMA,T537
0538,CE,CE,2,C,Tuesday,10:00,11:00,1,THEORY,Mechanics,PUC26IOT003,CHIRANJEEV RAJ,T538
0539,CE,CE,2,C,Tuesday,08:00,10:00,2,LAB,Structural Analysis,PUC26IOT004,DARSHAN PATEL,L539
0540,CE,CE,2,C,Tuesday,09:00,11:00,2,LAB,Concrete Technology,PUC26IOT005,ESHAAN KRISHNAN,L540
0541,IOT,IOT,1,A,Tuesday,08:00,09:00,1,THEORY,VLSI Design,PUC26IOT006,FARHAN MALIK,T541
0542,IOT,IOT,1,A,Tuesday,09:00,10:00,1,THEORY,Embedded Systems,PUC26AI001,ABHIJIT NAIR,T542
0543,IOT,IOT,1,A,Tuesday,10:00,11:00,1,THEORY,Business Management,PUC26AI002,BHAVNA DESAI,T543
0544,IOT,IOT,1,A,Tuesday,08:00,10:00,2,LAB,Finance,PUC26AI003,CHIRAG MALHOTRA,L544
0545,IOT,IOT,1,A,Tuesday,09:00,11:00,2,LAB,Marketing,PUC26AI004,DIVYAM SINGH,L545
0546,IOT,IOT,1,B,Tuesday,08:00,09:00,1,THEORY,Economics,PUC26AI005,ESHA SHARMA,T546
0547,IOT,IOT,1,B,Tuesday,09:00,10:00,1,THEORY,Data Structures,PUC26AI006,FARHAN HASSAN,T547
0548,IOT,IOT,1,B,Tuesday,10:00,11:00,1,THEORY,Algorithms,PUC26AI007,GAJENDRA KUMAR,T548
0549,IOT,IOT,1,B,Tuesday,08:00,10:00,2,LAB,Web Development,PUC26MBA001,ADITYA SAXENA,L549
0550,IOT,IOT,1,B,Tuesday,09:00,11:00,2,LAB,Cloud Computing,PUC26MBA002,BHAVNA KAPOOR,L550
0551,IOT,IOT,1,C,Tuesday,08:00,09:00,1,THEORY,AI & ML,PUC26MBA003,CHIRAG VERMA,T551
0552,IOT,IOT,1,C,Tuesday,09:00,10:00,1,THEORY,Cybersecurity,PUC26MBA004,DEEPIKA SHARMA,T552
0553,IOT,IOT,1,C,Tuesday,10:00,11:00,1,THEORY,IoT,PUC26MBA005,ESHWARI REDDY,T553
0554,IOT,IOT,1,C,Tuesday,08:00,10:00,2,LAB,Databases,PUC26MBA006,FARIDA KHAN,L554
0555,IOT,IOT,1,C,Tuesday,09:00,11:00,2,LAB,OS,PUC26BBA001,ABHIJEET SINGH,L555
0556,IOT,IOT,2,A,Tuesday,08:00,09:00,1,THEORY,Networking,PUC26BBA002,BHAGVAN RAGHAV,T556
0557,IOT,IOT,2,A,Tuesday,09:00,10:00,1,THEORY,Statistics,PUC26BBA003,CHIRAG DESAI,T557
0558,IOT,IOT,2,A,Tuesday,10:00,11:00,1,THEORY,Machine Learning,PUC26BBA004,DIVYA SHARMA,T558
0559,IOT,IOT,2,A,Tuesday,08:00,10:00,2,LAB,Deep Learning,PUC26BBA005,ESHITA PRABHU,L559
0560,IOT,IOT,2,A,Tuesday,09:00,11:00,2,LAB,Circuit Analysis,PUC26BBA006,FARISH KHAN,L560
0561,IOT,IOT,2,B,Tuesday,08:00,09:00,1,THEORY,Power Systems,PUC26FSD001,AJAYVEER SINGH,T561
0562,IOT,IOT,2,B,Tuesday,09:00,10:00,1,THEORY,Digital Design,PUC26FSD002,BHASHKAR REDDY,T562
0563,IOT,IOT,2,B,Tuesday,10:00,11:00,1,THEORY,Thermodynamics,PUC26FSD003,CHIRANJEEVI PAL,T563
0564,IOT,IOT,2,B,Tuesday,08:00,10:00,2,LAB,Mechanics,PUC26FSD004,DARSHANA NAIR,L564
0565,IOT,IOT,2,B,Tuesday,09:00,11:00,2,LAB,Structural Analysis,PUC26FSD005,ESHA MAHAJAN,L565
0566,IOT,IOT,2,C,Tuesday,08:00,09:00,1,THEORY,Concrete Technology,PUC26FSD006,FARISHA KHAN,T566
0567,IOT,IOT,2,C,Tuesday,09:00,10:00,1,THEORY,VLSI Design,PUC26EEE001,ASHOK KUMAR,T567
0568,IOT,IOT,2,C,Tuesday,10:00,11:00,1,THEORY,Embedded Systems,PUC26EEE002,BHARGAV DESAI,T568
0569,IOT,IOT,2,C,Tuesday,08:00,10:00,2,LAB,Business Management,PUC26EEE003,CHIRAG KUMAR,L569
0570,IOT,IOT,2,C,Tuesday,09:00,11:00,2,LAB,Finance,PUC26EEE004,DEEPENDRA SINGH,L570
0571,AI,AI,1,A,Tuesday,08:00,09:00,1,THEORY,Marketing,PUC26EEE005,EKALAVYA RAO,T571
0572,AI,AI,1,A,Tuesday,09:00,10:00,1,THEORY,Economics,PUC26EEE006,FAROOQ MALIK,T572
0573,AI,AI,1,A,Tuesday,10:00,11:00,1,THEORY,Data Structures,PUC26EEE007,GAURAV MEHRA,T573
0574,AI,AI,1,A,Tuesday,08:00,10:00,2,LAB,Algorithms,PUC26EEE008,HARSHVARDHAN DESAI,L574
0575,AI,AI,1,A,Tuesday,09:00,11:00,2,LAB,Web Development,PUC26CSE001,ARJUN KUMAR,L575
0576,AI,AI,1,B,Tuesday,08:00,09:00,1,THEORY,Cloud Computing,PUC26CSE002,DARSHAN REDDY,T576
0577,AI,AI,1,B,Tuesday,09:00,10:00,1,THEORY,AI & ML,PUC26CSE003,CHARVI PATEL,T577
0578,AI,AI,1,B,Tuesday,10:00,11:00,1,THEORY,Cybersecurity,PUC26CSE004,DALIT KUMAR,T578
0579,AI,AI,1,B,Tuesday,08:00,10:00,2,LAB,IoT,PUC26CSE005,AKSHAY SINGH,L579
0580,AI,AI,1,B,Tuesday,09:00,11:00,2,LAB,Databases,PUC26CSE006,ANANYA GUPTA,L580
0581,AI,AI,1,C,Tuesday,08:00,09:00,1,THEORY,OS,PUC26CSE007,DARSHAN REDDY,T581
0582,AI,AI,1,C,Tuesday,09:00,10:00,1,THEORY,Networking,PUC26CSE008,CHANDNI SHARMA,T582
0583,AI,AI,1,C,Tuesday,10:00,11:00,1,THEORY,Statistics,PUC26CSE009,DEEP SHARMA,T583
0584,AI,AI,1,C,Tuesday,08:00,10:00,2,LAB,Machine Learning,PUC26CSE010,CHETAN MAHESHWARI,L584
0585,AI,AI,1,C,Tuesday,09:00,11:00,2,LAB,Deep Learning,PUC26CSE011,EDEN PATEL,L585
0586,MBA,MBA,1,A,Tuesday,08:00,09:00,1,THEORY,Circuit Analysis,PUC26CSE012,CHETAN MAHESHWARI,T586
0587,MBA,MBA,1,A,Tuesday,09:00,10:00,1,THEORY,Power Systems,PUC26ADS001,BALAJI NAIR,T587
0588,MBA,MBA,1,A,Tuesday,10:00,11:00,1,THEORY,Digital Design,PUC26ADS002,ESWAR NAIR,T588
0589,MBA,MBA,1,A,Tuesday,08:00,10:00,2,LAB,Thermodynamics,PUC26ADS003,ARJUN KUMAR,L589
0590,MBA,MBA,1,A,Tuesday,09:00,11:00,2,LAB,Mechanics,PUC26ADS004,CHIRAG MALHOTRA,L590
0591,MBA,MBA,1,B,Tuesday,08:00,09:00,1,THEORY,Structural Analysis,PUC26ADS005,DEVANSH TIWARI,T591
0592,MBA,MBA,1,B,Tuesday,09:00,10:00,1,THEORY,Concrete Technology,PUC26ADS006,BOOM BABU,T592
0593,MBA,MBA,1,B,Tuesday,10:00,11:00,1,THEORY,VLSI Design,PUC26ADS007,CHHAYA BANERJEE,T593
0594,MBA,MBA,1,B,Tuesday,08:00,10:00,2,LAB,Embedded Systems,PUC26ECE001,ARYAN DESAI,L594
0595,MBA,MBA,1,B,Tuesday,09:00,11:00,2,LAB,Business Management,PUC26ECE002,BHANU PRAKASH,L595
0596,MBA,MBA,1,C,Tuesday,08:00,09:00,1,THEORY,Finance,PUC26ECE003,CHIRAG Singh,T596
0597,MBA,MBA,1,C,Tuesday,09:00,10:00,1,THEORY,Marketing,PUC26ECE004,DEEPAK VERMA,T597
0598,MBA,MBA,1,C,Tuesday,10:00,11:00,1,THEORY,Economics,PUC26ECE005,ESHA KAPOOR,T598
0599,MBA,MBA,1,C,Tuesday,08:00,10:00,2,LAB,Data Structures,PUC26ECE006,FAISAL KHAN,L599
0600,MBA,MBA,1,C,Tuesday,09:00,11:00,2,LAB,Algorithms,PUC26ECE007,GAURAV MAHAJAN,L600
0601,BBA,BBA,1,A,Tuesday,08:00,09:00,1,THEORY,Web Development,PUC26ECE008,HARSH MITTAL,T601
0602,BBA,BBA,1,A,Tuesday,09:00,10:00,1,THEORY,Cloud Computing,PUC26ME001,ADITYA KUMAR,T602
0603,BBA,BBA,1,A,Tuesday,10:00,11:00,1,THEORY,AI & ML,PUC26ME002,BRIJESH SINGH,T603
0604,BBA,BBA,1,A,Tuesday,08:00,10:00,2,LAB,Cybersecurity,PUC26ME003,CHANDRA SHEKHAR,L604
0605,BBA,BBA,1,A,Tuesday,09:00,11:00,2,LAB,IoT,PUC26ME004,DINESH PATEL,L605
0606,BBA,BBA,1,B,Tuesday,08:00,09:00,1,THEORY,Databases,PUC26ME005,EAKSHYA RAO,T606
0607,BBA,BBA,1,B,Tuesday,09:00,10:00,1,THEORY,OS,PUC26ME006,FARHAN ALI,T607
0608,BBA,BBA,1,B,Tuesday,10:00,11:00,1,THEORY,Networking,PUC26ME007,GAJENDRA SINGH,T608
0609,BBA,BBA,1,B,Tuesday,08:00,10:00,2,LAB,Statistics,PUC26ME008,HARSHIT SHARMA,L609
0610,BBA,BBA,1,B,Tuesday,09:00,11:00,2,LAB,Machine Learning,PUC26CE001,ABHISHEK GUPTA,L610
0611,BBA,BBA,1,C,Tuesday,08:00,09:00,1,THEORY,Deep Learning,PUC26CE002,BHAVNA SHARMA,T611
0612,BBA,BBA,1,C,Tuesday,09:00,10:00,1,THEORY,Circuit Analysis,PUC26CE003,CHIRAG JOSHI,T612
0613,BBA,BBA,1,C,Tuesday,10:00,11:00,1,THEORY,Power Systems,PUC26CE004,DHRUVENDRA SINGH,T613
0614,BBA,BBA,1,C,Tuesday,08:00,10:00,2,LAB,Digital Design,PUC26CE005,EKTA VERMA,L614
0615,BBA,BBA,1,C,Tuesday,09:00,11:00,2,LAB,Thermodynamics,PUC26CE006,FIONA PATEL,L615
0616,FSD,FSD,1,A,Tuesday,08:00,09:00,1,THEORY,Mechanics,PUC26CE007,GAURAV NEGI,T616
0617,FSD,FSD,1,A,Tuesday,09:00,10:00,1,THEORY,Structural Analysis,PUC26CE008,HARSH BHATNAGAR,T617
0618,FSD,FSD,1,A,Tuesday,10:00,11:00,1,THEORY,Concrete Technology,PUC26IOT001,ARUN KUMAR,T618
0619,FSD,FSD,1,A,Tuesday,08:00,10:00,2,LAB,VLSI Design,PUC26IOT002,BHAVESH VERMA,L619
0620,FSD,FSD,1,A,Tuesday,09:00,11:00,2,LAB,Embedded Systems,PUC26IOT003,CHIRANJEEV RAJ,L620
0621,FSD,FSD,1,B,Tuesday,08:00,09:00,1,THEORY,Business Management,PUC26IOT004,DARSHAN PATEL,T621
0622,FSD,FSD,1,B,Tuesday,09:00,10:00,1,THEORY,Finance,PUC26IOT005,ESHAAN KRISHNAN,T622
0623,FSD,FSD,1,B,Tuesday,10:00,11:00,1,THEORY,Marketing,PUC26IOT006,FARHAN MALIK,T623
0624,FSD,FSD,1,B,Tuesday,08:00,10:00,2,LAB,Economics,PUC26AI001,ABHIJIT NAIR,L624
0625,FSD,FSD,1,B,Tuesday,09:00,11:00,2,LAB,Data Structures,PUC26AI002,BHAVNA DESAI,L625
0626,FSD,FSD,1,C,Tuesday,08:00,09:00,1,THEORY,Algorithms,PUC26AI003,CHIRAG MALHOTRA,T626
0627,FSD,FSD,1,C,Tuesday,09:00,10:00,1,THEORY,Web Development,PUC26AI004,DIVYAM SINGH,T627
0628,FSD,FSD,1,C,Tuesday,10:00,11:00,1,THEORY,Cloud Computing,PUC26AI005,ESHA SHARMA,T628
0629,FSD,FSD,1,C,Tuesday,08:00,10:00,2,LAB,AI & ML,PUC26AI006,FARHAN HASSAN,L629
0630,FSD,FSD,1,C,Tuesday,09:00,11:00,2,LAB,Cybersecurity,PUC26AI007,GAJENDRA KUMAR,L630
0631,EEE,EEE,1,A,Tuesday,08:00,09:00,1,THEORY,IoT,PUC26MBA001,ADITYA SAXENA,T631
0632,EEE,EEE,1,A,Tuesday,09:00,10:00,1,THEORY,Databases,PUC26MBA002,BHAVNA KAPOOR,T632
0633,EEE,EEE,1,A,Tuesday,10:00,11:00,1,THEORY,OS,PUC26MBA003,CHIRAG VERMA,T633
0634,EEE,EEE,1,A,Tuesday,08:00,10:00,2,LAB,Networking,PUC26MBA004,DEEPIKA SHARMA,L634
0635,EEE,EEE,1,A,Tuesday,09:00,11:00,2,LAB,Statistics,PUC26MBA005,ESHWARI REDDY,L635
0636,EEE,EEE,1,B,Tuesday,08:00,09:00,1,THEORY,Machine Learning,PUC26MBA006,FARIDA KHAN,T636
0637,EEE,EEE,1,B,Tuesday,09:00,10:00,1,THEORY,Deep Learning,PUC26BBA001,ABHIJEET SINGH,T637
0638,EEE,EEE,1,B,Tuesday,10:00,11:00,1,THEORY,Circuit Analysis,PUC26BBA002,BHAGVAN RAGHAV,T638
0639,EEE,EEE,1,B,Tuesday,08:00,10:00,2,LAB,Power Systems,PUC26BBA003,CHIRAG DESAI,L639
0640,EEE,EEE,1,B,Tuesday,09:00,11:00,2,LAB,Digital Design,PUC26BBA004,DIVYA SHARMA,L640
0641,EEE,EEE,1,C,Tuesday,08:00,09:00,1,THEORY,Thermodynamics,PUC26BBA005,ESHITA PRABHU,T641
0642,EEE,EEE,1,C,Tuesday,09:00,10:00,1,THEORY,Mechanics,PUC26BBA006,FARISH KHAN,T642
0643,EEE,EEE,1,C,Tuesday,10:00,11:00,1,THEORY,Structural Analysis,PUC26FSD001,AJAYVEER SINGH,T643
0644,EEE,EEE,1,C,Tuesday,08:00,10:00,2,LAB,Concrete Technology,PUC26FSD002,BHASHKAR REDDY,L644
0645,EEE,EEE,1,C,Tuesday,09:00,11:00,2,LAB,VLSI Design,PUC26FSD003,CHIRANJEEVI PAL,L645
0646,EEE,EEE,2,A,Tuesday,08:00,09:00,1,THEORY,Embedded Systems,PUC26FSD004,DARSHANA NAIR,T646
0647,EEE,EEE,2,A,Tuesday,09:00,10:00,1,THEORY,Business Management,PUC26FSD005,ESHA MAHAJAN,T647
0648,EEE,EEE,2,A,Tuesday,10:00,11:00,1,THEORY,Finance,PUC26FSD006,FARISHA KHAN,T648
0649,EEE,EEE,2,A,Tuesday,08:00,10:00,2,LAB,Marketing,PUC26EEE001,ASHOK KUMAR,L649
0650,EEE,EEE,2,A,Tuesday,09:00,11:00,2,LAB,Economics,PUC26EEE002,BHARGAV DESAI,L650
0651,EEE,EEE,2,B,Tuesday,08:00,09:00,1,THEORY,Data Structures,PUC26EEE003,CHIRAG KUMAR,T651
0652,EEE,EEE,2,B,Tuesday,09:00,10:00,1,THEORY,Algorithms,PUC26EEE004,DEEPENDRA SINGH,T652
0653,EEE,EEE,2,B,Tuesday,10:00,11:00,1,THEORY,Web Development,PUC26EEE005,EKALAVYA RAO,T653
0654,EEE,EEE,2,B,Tuesday,08:00,10:00,2,LAB,Cloud Computing,PUC26EEE006,FAROOQ MALIK,L654
0655,EEE,EEE,2,B,Tuesday,09:00,11:00,2,LAB,AI & ML,PUC26EEE007,GAURAV MEHRA,L655
0656,EEE,EEE,2,C,Tuesday,08:00,09:00,1,THEORY,Cybersecurity,PUC26EEE008,HARSHVARDHAN DESAI,T656
0657,EEE,EEE,2,C,Tuesday,09:00,10:00,1,THEORY,IoT,PUC26CSE001,ARJUN KUMAR,T657
